STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150206,-9999,-9999,0,-9999,-9999,267,78,194
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150207,-9999,-9999,0,-9999,-9999,272,83,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150208,-9999,-9999,0,-9999,-9999,267,78,189
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150209,-9999,-9999,0,-9999,-9999,261,100,172
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150210,-9999,-9999,0,-9999,-9999,256,94,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150211,-9999,-9999,0,-9999,-9999,306,117,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150212,-9999,-9999,0,-9999,-9999,317,200,250
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150213,-9999,-9999,0,-9999,-9999,328,156,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150214,-9999,-9999,0,-9999,-9999,311,133,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150215,-9999,-9999,0,-9999,-9999,272,100,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150216,-9999,-9999,0,-9999,-9999,250,72,183
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150217,-9999,-9999,0,-9999,-9999,239,122,172
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150218,-9999,-9999,0,-9999,-9999,244,89,178
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150219,-9999,-9999,0,-9999,-9999,222,150,172
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150220,-9999,-9999,0,-9999,-9999,239,100,167
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150221,-9999,-9999,0,-9999,-9999,217,89,167
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150222,-9999,-9999,0,-9999,-9999,200,89,156
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150223,-9999,-9999,132,-9999,-9999,194,94,156
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150224,-9999,-9999,0,-9999,-9999,233,72,189
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150225,-9999,-9999,0,-9999,-9999,250,100,178
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150226,-9999,-9999,0,-9999,-9999,228,72,167
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150227,-9999,-9999,0,-9999,-9999,194,89,156
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150228,-9999,-9999,0,-9999,-9999,189,78,150
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150301,-9999,-9999,0,-9999,-9999,183,72,150
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150302,-9999,-9999,135,-9999,-9999,172,72,133
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150303,-9999,-9999,0,-9999,-9999,211,61,144
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150304,-9999,-9999,0,-9999,-9999,239,67,178
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150305,-9999,-9999,0,-9999,-9999,267,133,206
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150306,-9999,-9999,0,-9999,-9999,294,111,250
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150307,-9999,-9999,0,-9999,-9999,311,83,261
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150308,-9999,-9999,0,-9999,-9999,283,78,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150309,-9999,-9999,0,-9999,-9999,256,78,206
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150310,-9999,-9999,0,-9999,-9999,294,72,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150311,-9999,-9999,0,-9999,-9999,261,117,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150312,-9999,-9999,0,-9999,-9999,311,111,278
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150313,-9999,-9999,0,-9999,-9999,328,167,311
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150314,-9999,-9999,0,-9999,-9999,356,183,283
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150315,-9999,-9999,0,-9999,-9999,344,172,272
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150316,-9999,-9999,0,-9999,-9999,344,167,283
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150317,-9999,-9999,0,-9999,-9999,294,139,222
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150318,-9999,-9999,0,-9999,-9999,233,133,183
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150319,-9999,-9999,0,-9999,-9999,261,117,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150320,-9999,-9999,0,-9999,-9999,283,122,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150321,-9999,-9999,0,-9999,-9999,261,106,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150322,-9999,-9999,0,-9999,-9999,256,100,206
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150323,-9999,-9999,0,-9999,-9999,239,106,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150324,-9999,-9999,0,-9999,-9999,250,100,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150325,-9999,-9999,0,-9999,-9999,289,111,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150326,-9999,-9999,0,-9999,-9999,356,128,306
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150327,-9999,-9999,0,-9999,-9999,344,144,283
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150328,-9999,-9999,0,-9999,-9999,289,111,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150329,-9999,-9999,0,-9999,-9999,267,111,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150330,-9999,-9999,0,-9999,-9999,311,106,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150331,-9999,-9999,0,-9999,-9999,261,111,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150401,-9999,-9999,0,-9999,-9999,261,117,222
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150402,-9999,-9999,0,-9999,-9999,250,106,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150404,-9999,-9999,0,-9999,-9999,300,106,267
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150405,-9999,-9999,0,-9999,-9999,294,100,261
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150406,-9999,-9999,0,-9999,-9999,261,100,178
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150407,-9999,-9999,0,-9999,-9999,206,78,167
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150408,-9999,-9999,0,-9999,-9999,217,72,183
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150410,-9999,-9999,0,-9999,-9999,239,89,206
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150411,-9999,-9999,0,-9999,-9999,256,89,206
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150412,-9999,-9999,0,-9999,-9999,261,94,211
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150413,-9999,-9999,0,-9999,-9999,267,100,233
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150414,-9999,-9999,0,-9999,-9999,267,128,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150415,-9999,-9999,0,-9999,-9999,294,94,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150416,-9999,-9999,0,-9999,-9999,294,139,256
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150417,-9999,-9999,0,-9999,-9999,306,150,261
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150418,-9999,-9999,0,-9999,-9999,294,144,261
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150419,-9999,-9999,0,-9999,-9999,289,133,244
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150420,-9999,-9999,0,-9999,-9999,244,111,200
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150421,-9999,-9999,0,-9999,-9999,211,117,178
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150422,-9999,-9999,0,-9999,-9999,206,111,167
GHCND:USC00044303,IRVINE RANCH CA US,164.6,33.72,-117.723,20150423,-9999,-9999,0,-9999,-9999,194,100,150
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150101,-9999,-9999,0,-9999,-9999,133,-67,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150102,-9999,-9999,0,-9999,-9999,128,-61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150103,-9999,-9999,0,-9999,-9999,156,-50,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150104,-9999,-9999,0,-9999,-9999,200,-28,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150105,-9999,-9999,0,-9999,-9999,239,-6,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150106,-9999,-9999,0,-9999,-9999,250,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150107,-9999,-9999,0,-9999,-9999,244,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150108,-9999,-9999,0,-9999,-9999,228,39,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150109,-9999,-9999,0,-9999,-9999,206,61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150110,-9999,-9999,0,-9999,-9999,172,78,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150111,-9999,-9999,137,-9999,-9999,139,89,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150112,-9999,-9999,0,-9999,-9999,167,6,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150113,-9999,-9999,0,-9999,-9999,128,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150114,-9999,-9999,0,-9999,-9999,194,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150115,-9999,-9999,0,-9999,-9999,189,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150116,-9999,-9999,0,-9999,-9999,194,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150117,-9999,-9999,0,-9999,-9999,244,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150118,-9999,-9999,0,-9999,-9999,211,33,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150119,-9999,-9999,0,-9999,-9999,211,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150120,-9999,-9999,0,-9999,-9999,161,44,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150121,-9999,-9999,0,-9999,-9999,156,-11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150122,-9999,-9999,0,-9999,-9999,172,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150123,-9999,-9999,0,-9999,-9999,194,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150124,-9999,-9999,0,-9999,-9999,233,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150125,-9999,-9999,0,-9999,-9999,261,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150126,-9999,-9999,20,-9999,-9999,194,61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150127,-9999,-9999,0,-9999,-9999,178,83,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150128,-9999,-9999,0,-9999,-9999,133,61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150129,-9999,-9999,0,-9999,-9999,233,61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150130,-9999,-9999,0,-9999,-9999,172,50,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150131,-9999,-9999,0,-9999,-9999,161,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150201,-9999,-9999,0,-9999,-9999,217,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150202,-9999,-9999,0,-9999,-9999,261,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150203,-9999,-9999,0,-9999,-9999,256,6,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150204,-9999,-9999,0,-9999,-9999,272,33,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150205,-9999,-9999,0,-9999,-9999,267,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150206,-9999,-9999,0,-9999,-9999,239,67,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150207,-9999,-9999,43,-9999,-9999,217,67,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150208,-9999,-9999,0,-9999,-9999,211,61,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150209,-9999,-9999,0,-9999,-9999,217,56,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150210,-9999,-9999,0,-9999,-9999,167,78,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150211,-9999,-9999,0,-9999,-9999,250,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150212,-9999,-9999,0,-9999,-9999,256,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150213,-9999,-9999,0,-9999,-9999,267,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150214,-9999,-9999,0,-9999,-9999,272,39,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150215,-9999,-9999,0,-9999,-9999,289,22,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150216,-9999,-9999,0,-9999,-9999,278,33,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150217,-9999,-9999,0,-9999,-9999,250,33,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150218,-9999,-9999,0,-9999,-9999,261,22,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150219,-9999,-9999,0,-9999,-9999,250,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150220,-9999,-9999,0,-9999,-9999,222,22,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150221,-9999,-9999,0,-9999,-9999,194,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150222,-9999,-9999,41,-9999,-9999,183,33,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150223,-9999,-9999,0,-9999,-9999,156,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150224,-9999,-9999,0,-9999,-9999,167,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150225,-9999,-9999,0,-9999,-9999,206,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150226,-9999,-9999,0,-9999,-9999,194,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150227,-9999,-9999,0,-9999,-9999,183,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150228,-9999,-9999,0,-9999,-9999,156,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150301,-9999,-9999,0,-9999,-9999,117,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150302,-9999,-9999,46,-9999,-9999,122,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150303,-9999,-9999,0,-9999,-9999,117,117,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150304,-9999,-9999,0,-9999,-9999,183,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150305,-9999,-9999,0,-9999,-9999,189,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150306,-9999,-9999,0,-9999,-9999,206,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150307,-9999,-9999,0,-9999,-9999,261,6,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150308,-9999,-9999,0,-9999,-9999,261,0,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150309,-9999,-9999,0,-9999,-9999,250,17,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150310,-9999,-9999,0,-9999,-9999,294,28,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150311,-9999,-9999,0,-9999,-9999,256,111,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150312,-9999,-9999,0,-9999,-9999,200,44,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150313,-9999,-9999,0,-9999,-9999,283,28,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150315,-9999,-9999,0,-9999,-9999,322,111,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150316,-9999,-9999,0,-9999,-9999,283,78,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150317,-9999,-9999,0,-9999,-9999,244,89,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150318,-9999,-9999,0,-9999,-9999,217,83,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150319,-9999,-9999,0,-9999,-9999,261,50,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150320,-9999,-9999,0,-9999,-9999,289,44,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150321,-9999,-9999,0,-9999,-9999,267,56,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150322,-9999,-9999,0,-9999,-9999,239,44,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150323,-9999,-9999,0,-9999,-9999,200,11,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150324,-9999,-9999,0,-9999,-9999,183,67,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150325,-9999,-9999,0,-9999,-9999,228,100,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150326,-9999,-9999,0,-9999,-9999,300,50,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150327,-9999,-9999,0,-9999,-9999,322,72,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150328,-9999,-9999,0,-9999,-9999,306,72,-9999
GHCND:USC00046154,NEW CUYAMA FIRE STATION CA US,658.4,34.9455,-119.6827,20150329,-9999,-9999,0,-9999,-9999,300,67,-9999
